"","lfq_SW.exo.17.9.21.121.90min","lfq_SW.exo.17.9.21.122.90min","lfq_SW.exo.23.9.21.123.90min","lfq_SW.exo.23.9.21.126.90min","lfq_SW.exo.23.9.21.129.90min","lfq_SW.exo.23.9.21.130.90min","lfq_SW.exo.24.9.21.132.90min","lfq_SW.exo.24.9.21.133.90min","lfq_SW.exo.25.9.21.136.90min","lfq_SW.exo.25.9.21.137.90min","lfq_SW.exo.25.9.21.138.90min","lfq_SW.exo.25.9.21.140.90min","lfq_SW.exo.25.9.21.141.90min","lfq_SW.exo.27.9.21.143.90min","lfq_SW.exo.17.9.21.119.90min","lfq_SW.exo.27.9.21.144.90min","lfq_SW.exo.27.9.21.145.90min","lfq_SW.exo.27.9.21.146.90min","lfq_SW.exo.27.9.21.147.90min","lfq_SW.exo.17.9.21.120.90min","lfq_SW.exo.27.9.21.149.90min","lfq_SW.exo.23.8.21.6.90min","lfq_SW.exo.24.8.21.7.90min","lfq_SW.exo.25.8.21.11.90min","lfq_SW.exo.24.8.21.16.90min","lfq_SW.exo.25.8.21.18.90min","lfq_SW.exo.25.8.21.19.90min","lfq_SW.exo.26.8.21.22.90min","lfq_SW.exo.5.9.21.53.90min","lfq_SW.exo.5.9.21.56.90min","lfq_SW.exo.10.9.21.84.90min","lfq_SW.2.2.19.RPA.1.2pt5","lfq_SW.2.2.19.RPA.3.2pt5","lfq_SW.2.2.19.RPA.5.2pt5","lfq_SW.2.2.19.RPA.11.2pt5","lfq_SW.2.2.19.RPA.16.2pt5","lfq_SW.2.2.19.RPA.17.2pt5","lfq_SW.27.1.19.RPA.21.5ul","lfq_SW.31.1.19.1718.26.2pt5","lfq_SW.1.2.19.1718.30.2pt5","lfq_SharonW.16.7.20.1.1718.031XK.90min","lfq_SW.1.2.19.1718.32.2pt5","lfq_SharonW.16.7.20.2.1718.034MC.90min","lfq_SW.26.1.19.1718.038.2pt5","lfq_SW.27.1.19.1718.038.5ul","lfq_SW.26.1.19.1718.040.2pt5","lfq_SW.27.1.19.1718.040.5ul","lfq_SW.26.1.19.1718.043.2pt5","lfq_SW.26.1.19.1718.044.2pt5","lfq_SharonW.16.7.20.5.1718.047AJ.90min","lfq_SharonW.16.7.20.6.1718.048LW.90min","lfq_SharonW.16.7.20.7.1718.049CS.90min","lfq_SharonW.9.7.20.11.1718.053AT.480.90min","lfq_SharonW.14.7.20.14.1718.056SB.90min","lfq_SharonW.14.7.20.17.1719.064WC.90min","lfq_SW.exo.11.9.21.90.90min","lfq_SW.2.2.19.RPA.19.2pt5","lfq_SW.2.2.19.RPA.2.2pt5","lfq_SW.2.2.19.RPA.7.2pt5","lfq_SW.2.2.19.RPA.9.2pt5","lfq_SharonW.26.7.20.32.90min.115CS.5.6.12","lfq_SharonW.24.7.20.25.161HM.9.12.14.90min","lfq_SharonW.22.7.20.16.162HN.13.11.18.90min","lfq_SharonW.21.7.20.4.170OK.11.5.17.90min","lfq_SW.25.1.19.183EH.2pt5","lfq_SW.27.1.19.183EH.5ul","lfq_SharonW.24.7.20.22.198WS.20.3.18.90min"
"PDIA5",14.0690231463776,14.1280715797138,13.918698977531,13.9018779172472,13.9018779172472,13.934514906338,13.934514906338,13.934514906338,13.9018779172472,13.9018779172472,13.934514906338,13.9741260090198,14.0885407725181,14.0220468776871,14.0460451865364,13.918698977531,14.1280715797138,13.8814234662214,13.9741260090198,13.918698977531,13.918698977531,13.934514906338,13.934514906338,13.934514906338,13.934514906338,13.9741260090198,13.9527022049488,14.0220468776871,13.9995309054746,13.9741260090198,13.8814234662214,13.9631445521717,13.8969387009553,13.9098327680344,13.8711912660438,14.0043390148547,13.9539047825468,13.9458131501028,13.9631445521717,14.0221801298357,13.9098327680344,13.9458131501028,13.8969387009553,13.9326652492584,13.9458131501028,13.9828423154024,13.9631445521717,13.9221786111265,13.9221786111265,14.0718228833395,14.0142830237385,13.9726626156361,14.1229577706805,14.1612287316103,14.0937416722882,13.8213830561093,13.9326652492584,13.9458131501028,13.9326652492584,13.9098327680344,14.0522765399591,13.8969387009553,14.0372206242934,14.1454205099599,13.9539047825468,13.9631445521717,14.063974226874
"ACAN",18.146306733021,18.0985016849659,17.6854602996302,18.5060649170553,18.635527454668,17.66714940833,18.4800969413537,17.8240322183873,17.8560374156049,17.9171467100514,18.4289777880998,18.1888564219029,18.2548805316222,17.8560374156049,18.0176969649598,18.3593781179513,18.1888564219029,17.66714940833,18.0985016849659,18.5279272799927,18.0176969649598,19.0046466852905,18.1888564219029,18.0353660017517,18.1637169177204,18.4523629344545,17.8240322183873,18.3426150691065,18.0985016849659,18.0543283170442,18.3787866306324,18.1444009866313,18.246936796115,17.9445136331712,17.9548359360717,18.6129522810088,18.4101671455037,18.482354347195,18.0286947988521,18.0181324882696,17.9878994502536,18.5137473333351,18.2984901441123,18.5824391339288,18.5650144906605,18.3685594839275,18.3355738666932,18.3685594839275,18.5650144906605,17.8351667278564,17.7751501965053,18.2719179712336,17.5505675879299,17.670353041923,17.9051624049696,18.3240590266106,18.357583900956,18.0072093038433,18.5488989739918,18.4101671455037,17.5109149679324,17.7941333065503,17.4991434116076,18.0548438901345,18.3969427620421,18.357583900956,17.4738871603572
"PCBP2",12.7894708962244,12.7894708962244,12.878625104897,12.878625104897,12.9520421083831,12.9520421083831,12.9520421083831,13.0523060702268,12.7894708962244,12.878625104897,12.878625104897,12.878625104897,12.7129217720858,12.7129217720858,12.7129217720858,13.0523060702268,12.7894708962244,12.9520421083831,12.7129217720858,12.878625104897,12.7129217720858,12.9520421083831,12.9520421083831,12.878625104897,12.878625104897,12.878625104897,12.9520421083831,12.7894708962244,12.7129217720858,12.878625104897,13.0523060702268,12.9335715217056,13.0375680994912,12.7812787978729,12.9335715217056,12.7812787978729,12.8991210716738,12.8991210716738,12.5248754697233,12.7812787978729,12.8213658635334,12.7347826161227,12.9806197318404,12.7347826161227,12.7347826161227,12.5895688957833,12.7347826161227,12.8991210716738,12.7812787978729,12.8572860407524,12.8991210716738,12.9806197318404,12.8572860407524,13.0375680994912,12.8991210716738,12.9335715217056,12.8572860407524,12.8572860407524,12.8572860407524,12.8213658635334,13.0375680994912,12.9335715217056,12.8991210716738,12.8991210716738,12.7812787978729,12.7347826161227,13.2358842662577
"PDLIM5",14.6218311805566,14.6065340054105,14.194577221798,14.3518314449523,14.2971145139546,14.3327535083719,14.2760848567018,14.287739418959,14.3725518527989,14.4036768255563,14.2519339071962,14.5306635505123,14.4873844432833,14.5394761680364,14.5622040333158,14.2971145139546,14.5394761680364,14.3518314449523,14.4760226280736,14.2631454239308,14.3827298996432,14.3911711570683,14.3725518527989,14.4036768255563,14.3625152943428,14.3725518527989,14.3518314449523,14.4658483275644,14.4873844432833,14.4350693639763,14.3210203652259,14.4018298882203,14.2633886805495,14.366093346112,14.2504943797736,14.4751468492701,14.4405207422361,14.4751468492701,14.4663248234087,14.4804043914807,14.3082198746528,14.4405207422361,14.2055675312339,14.450946450473,14.4616133003755,14.510634261025,14.4557284775459,14.4663248234087,14.4405207422361,14.4804043914807,14.4125324564017,14.3599904037392,14.5062273315297,14.5404421722873,14.5195432390452,14.230082123074,14.450946450473,14.3970609194049,14.450946450473,14.336761163681,14.4350157042394,14.336761163681,14.4714909079754,14.5975407288103,14.4405207422361,14.4958533270097,14.0279902269851
"PLEKHO2",14.2252190110377,14.2596953059215,14.1027493115007,14.0847941203868,14.0142458356783,14.0680059387647,14.0142458356783,14.0680059387647,14.0847941203868,14.1027493115007,14.0374364088609,14.1721342631561,14.1986630369543,14.2345268410942,14.2345268410942,14.0847941203868,14.2252190110377,14.0517086182866,14.1721342631561,14.0517086182866,14.1027493115007,14.0680059387647,14.0680059387647,14.0680059387647,14.0847941203868,14.0847941203868,14.0847941203868,14.1027493115007,14.1582051638233,14.1227757003079,14.0847941203868,14.0962748556338,14.0064439113553,14.0687316637846,14.0461576724419,14.1404137402714,14.1328773219427,14.088351190524,14.1328773219427,14.1478984328027,14.0461576724419,14.1098500877968,14.0381850946731,14.1328773219427,14.1328773219427,14.1565366641957,14.1565366641957,14.1021230107488,14.0613419070548,14.2071043025245,14.1328773219427,14.0962748556338,14.2765841805077,14.2975980812189,14.220937032344,13.9772298260581,14.0765417102543,14.1021230107488,14.0962748556338,14.0687316637846,14.2071043025245,14.0613419070548,14.2071043025245,14.315604638401,14.0818692190337,14.1184031197521,14.1098500877968
"SEPT11",14.0358924426846,14.1105766374433,13.8493328564443,13.8144940303481,13.8493328564443,13.8493328564443,13.8816418800288,13.8816418800288,13.8332378878977,13.8332378878977,13.8816418800288,13.9234963071996,13.8974971254298,13.9110891873318,13.9783344538763,13.8816418800288,14.0358924426846,13.8332378878977,13.8816418800288,13.8654658000122,13.8654658000122,13.8654658000122,13.8493328564443,13.8144940303481,13.8493328564443,13.8332378878977,13.8493328564443,13.8974971254298,13.9234963071996,13.8816418800288,13.8974971254298,13.8659013460077,13.8137876833263,13.8409106606503,13.7730737308345,13.9264616040522,13.8659013460077,13.8779172587015,13.8523437250037,13.9344985846559,13.8523437250037,13.89072423773,13.8312047954013,13.8659013460077,13.8779172587015,13.9344985846559,13.9134025056816,13.8659013460077,13.8523437250037,13.9944690240818,13.9264616040522,13.8659013460077,14.0573739215608,14.0876313480056,14.0245220648475,13.7564699916516,13.8523437250037,13.89072423773,13.8659013460077,13.8227644394655,14.0023127921926,13.8409106606503,13.953129725127,14.064976155405,13.8779172587015,13.8779172587015,14.0107560779935
"STX4",14.1942590292456,14.2475977083998,14.3021252765335,14.1591319054047,14.2736495424873,14.2349002073163,14.2736495424873,14.1942590292456,14.0833684302057,14.1363468122877,14.2475977083998,14.1363468122877,14.1841162929198,14.2224944042877,14.1841162929198,14.2736495424873,14.2076604701318,14.0833684302057,14.1363468122877,14.260668480711,14.170373899915,14.2224944042877,14.1235304022322,14.1363468122877,14.1498921510275,14.1235304022322,14.1363468122877,14.1235304022322,14.1498921510275,14.1363468122877,14.260668480711,14.1325417685278,14.1266769554537,14.14886825,14.14886825,14.1949130416272,14.1560416313696,14.1633836806916,14.1784475778741,14.2171943429691,14.1187307204757,14.1784475778741,14.1949130416272,14.1560416313696,14.1560416313696,14.1784475778741,14.1633836806916,14.1709415658497,14.1122302856556,14.2516942214883,14.2378220903458,14.1560416313696,14.3681204679016,14.314155392265,14.244974833716,14.1784475778741,14.14029085548,14.1266769554537,14.14886825,14.14029085548,14.2725321174935,14.1325417685278,14.279133166016,14.3285736326666,14.1560416313696,14.1784475778741,14.3423482438407
"ABHD16A",13.9362077418801,13.9581165760541,13.6435311484106,13.7169193362268,13.7169193362268,13.7394008702193,13.6876258208234,13.7394008702193,13.7169193362268,13.7579926357151,13.7394008702193,13.8488202825176,13.8335680721133,13.8335680721133,13.8956209652788,13.7169193362268,13.9228469390152,13.7169193362268,13.7903044192335,13.7169193362268,13.7579926357151,13.7394008702193,13.7394008702193,13.7394008702193,13.7394008702193,13.7579926357151,13.7394008702193,13.7903044192335,13.8106983847425,13.7737329072432,13.7394008702193,13.7934489945257,13.6574115351062,13.7157212119017,13.6678543809554,13.8214756717089,13.7736043261828,13.7934489945257,13.767015814842,13.8114464205368,13.7157212119017,13.7821695389389,13.647492510862,13.7821695389389,13.7821695389389,13.7934489945257,13.7934489945257,13.802724843687,13.7342215571293,13.8597152781077,13.7934489945257,13.7597980676984,13.9374337192466,13.9276649552012,13.8963828441348,13.6216094088657,13.767015814842,13.7597980676984,13.7821695389389,13.7342215571293,13.8597152781077,13.7256746998467,13.8597152781077,13.996980101996,13.7597980676984,13.767015814842,13.802724843687
"AHCY",14.7777106981491,14.7465131358897,14.5253618433888,14.5801144357935,14.5253618433888,14.5728235886414,14.4690331229228,14.5184754626415,14.5957175821832,14.6412908175683,14.5041202293294,14.6821974702425,14.7392529529173,14.7159882064402,14.7272294165129,14.5041202293294,14.7904671843221,14.5801144357935,14.6934811494768,14.4977597829038,14.6364790414996,14.6364790414996,14.5665675292988,14.5665675292988,14.5884721129717,14.6412908175683,14.5884721129717,14.7103817669814,14.6997232344577,14.674232897937,14.5041202293294,14.5998110677931,14.4895185958839,14.5703217598551,14.5040034356276,14.653173921555,14.7015431239504,14.6564630158772,14.653173921555,14.7015431239504,14.5489718505684,14.6484842122771,14.4450764296398,14.6960080783926,14.7015431239504,14.7263028637072,14.7182586350578,14.633712258779,14.633712258779,14.7182586350578,14.6613612077918,14.5906917664342,14.7466115178997,14.7466115178997,14.7182586350578,14.3801234056135,14.6294289484778,14.6052285909241,14.6385246340835,14.5998110677931,14.6245114700868,14.5751676904028,14.6921241403507,14.7984448366846,14.6294289484778,14.6385246340835,14.5243440814558
"APRT",15.2836325535321,15.2532370088255,15.1197555650936,15.0854117925693,15.0430615551513,15.0499868336937,14.9701604887639,15.0561282922094,15.0040200986594,15.0040200986594,15.1064650459684,15.0708166977642,15.0781933325258,15.1064650459684,15.1563563441392,15.0938603388855,15.149404209569,15.0781933325258,15.0938603388855,15.0430615551513,15.1563563441392,15.0117981059876,15.1130651573985,15.149404209569,15.100787036602,15.0561282922094,15.0708166977642,15.0499868336937,15.2016012029674,15.0708166977642,15.0499868336937,15.121941472307,14.9846349762786,15.0115700977625,14.9407255432427,15.1053997963328,15.1292003151683,15.121941472307,15.143649657677,15.1535902316313,15.0250319159186,15.0707847630424,15.007746837893,15.0810726285732,15.0554148407614,15.1535902316313,15.1016304881804,15.0982777313132,15.0500538594024,15.1154941703001,15.1084410760801,15.0578477868521,15.1292003151683,15.1979106062558,15.194480585925,15.0364435105764,15.1016304881804,15.0775120423092,15.0678143922718,15.0608056514346,15.1916001253828,15.027762128838,15.1535902316313,15.1607776907916,15.0810726285732,15.1016304881804,15.462000748541
"ARAP1",14.0645844637303,14.1324838154835,13.9209887470994,13.8163741416761,13.8480648565282,13.8639713023882,13.9051280708458,13.8929277614844,13.8795622615272,13.8639713023882,13.8929277614844,13.9418755363099,13.9590521371388,13.9752023613977,14.0156507093424,13.8795622615272,14.1125536524803,13.8480648565282,13.9051280708458,13.8639713023882,13.9051280708458,13.8795622615272,13.9051280708458,13.8795622615272,13.8929277614844,13.9209887470994,13.9418755363099,13.9418755363099,13.9590521371388,13.9051280708458,13.8322008280885,13.8958817399399,13.8277104913471,13.8830349132369,13.7994412596343,13.958481395965,13.9317302996152,13.9186305691252,13.9186305691252,13.9999493181436,13.8459131727411,13.9186305691252,13.818705804901,13.8958817399399,13.9081823512005,13.9489982041122,13.9317302996152,13.8958817399399,13.8709816141949,14.049458466144,13.958481395965,13.8958817399399,14.0791168516854,14.1244295964196,14.057278367254,13.7930453515359,13.8830349132369,13.9186305691252,13.9081823512005,13.8361771086328,14.0162870476456,13.8361771086328,14.007817491379,14.1082259101913,13.9186305691252,13.9186305691252,14.0791168516854
"BID",14.2792664705388,14.2792664705388,13.856859973676,13.9552613990429,13.9253460313213,13.9253460313213,13.8683752816758,13.9964603646275,14.0373827101794,14.0373827101794,13.856859973676,14.1246774621664,14.1755227494985,14.1246774621664,14.2084135491242,13.8925517728783,14.2084135491242,13.9741096386204,13.9964603646275,13.8788866969193,13.9741096386204,14.0575982652999,14.0162694721593,14.0373827101794,13.9964603646275,14.0373827101794,13.9964603646275,14.1246774621664,14.1402627028961,14.1095479104008,13.9105471947969,14.0510958621883,13.8651908196385,13.9914697382858,13.8792039367532,14.0631048949309,14.0936646311627,14.0711624513661,14.1160471794598,14.1403544796404,13.9417988409932,14.0771094265636,13.7475906809438,14.0771094265636,14.0849670730608,14.1160471794598,14.0849670730608,14.0631048949309,13.9914697382858,14.1779212907541,14.0936646311627,14.0018824311258,14.2190609470411,14.2473177938836,14.1838646555408,13.8054893927751,14.0120911099138,14.0201984055171,14.0201984055171,13.9693629323436,14.1009385068257,13.9914697382858,14.1779212907541,14.3266803675185,14.0120911099138,14.0631048949309,13.7365957453383
"BTK",16.4601506618142,16.5020167237526,15.6633282676433,16.0483540169466,15.8462031279318,15.9836977712046,15.8380879987027,15.9731319376892,16.0893324232313,16.1285247926201,15.7714690876657,16.2929788722116,16.2024560125533,16.3201381612665,16.4199915776614,15.8076386311169,16.5020167237526,16.0300220911379,16.1648986651492,15.8039505166235,16.0801483113178,16.1120832474724,16.0893324232313,16.0801483113178,16.0840629488363,16.0801483113178,16.0387132803116,16.2204459453616,16.3201381612665,16.2716591138882,15.8818675862953,16.112294860155,15.8690556996804,16.0164596443292,15.8383124614087,16.2604088390423,16.2838839239688,16.3164709554322,16.1936111329778,16.186033229013,15.9801351258407,16.2351315844629,15.7522484530775,16.2838839239688,16.2604088390423,16.320124080651,16.3164709554322,16.2351315844629,16.2184304759787,16.1272827225796,16.0971769580401,16.0311098619895,16.1157671989766,16.2394148404166,16.2475465411126,15.7452349307946,16.2263149418326,16.1197178029201,16.2311485514679,16.1272827225796,16.0353110183408,15.9200454902911,16.0353110183408,16.3164709554322,16.2394148404166,16.2640946966325,15.3308081359284
"CHMP6",15.08554104743,15.0796652146568,14.9080323662456,15.0261527570504,14.9197606153131,14.998325295038,14.9771029718531,15.1150715912944,15.0543046212034,14.9727573004152,14.9677414643351,14.9254725824471,14.9677414643351,14.9381632109831,14.9771029718531,14.9381632109831,14.9872748557619,15.0261527570504,14.9555779164317,14.9448434530536,14.9448434530536,14.9872748557619,14.9872748557619,14.9824478351625,14.998325295038,14.9872748557619,14.9140358990515,14.9677414643351,14.9872748557619,14.9197606153131,14.9620122150618,14.9597897974587,14.9252015247556,14.9633704326589,14.9135179608523,14.9999909407704,15.0115087895403,14.9784859200548,14.996939721096,15.0244519393558,14.933703241005,14.9535183286848,14.9568785416944,15.0149709445163,14.9861181533268,15.003677986718,15.0244519393558,14.9597897974587,14.9453697147239,14.9828264432678,14.9784859200548,14.996939721096,15.0587820464689,15.0244519393558,15.0324347217486,14.933703241005,14.933703241005,14.9496801853253,14.9633704326589,14.881660122278,15.0774774922979,15.0211078886637,15.0072859725695,15.1453125968606,14.9453697147239,14.9704918172977,14.8900282452963
"CNP",14.742243252872,14.7348940310148,14.0949368416856,14.314955298697,14.2286087475155,14.358064300128,14.2192095568623,14.3478387089109,14.3387632495943,14.327481176648,14.2001594288747,14.5581378863541,14.4307177570765,14.521028773851,14.6117695569577,14.2400984677572,14.5663043731435,14.2721855840892,14.4912882199933,14.2114843962691,14.3478387089109,14.314955298697,14.3041021111773,14.327481176648,14.2825578100999,14.327481176648,14.3387632495943,14.4307177570765,14.4813844094607,14.4307177570765,14.2597832496868,14.3905972457307,14.0699178405805,14.3537108188952,14.1212450824796,14.4532171188139,14.4585282369787,14.4532171188139,14.4973418993566,14.468812568513,14.25551230789,14.423479805433,14.0754967366136,14.4187506022736,14.4879394955133,14.5525432295683,14.5382791246127,14.4129552221643,14.3378219736427,14.5762895739195,14.4390040233394,14.3157887379083,14.5574138516556,14.580492526754,14.5949873495568,14.054000809697,14.3905972457307,14.4342478172996,14.3905972457307,14.3202613457217,14.378863657017,14.2863494156548,14.5334201665252,14.6378085664417,14.3641052135733,14.4390040233394,14.1368037772622
"GNG11",16.3701534374732,16.3354895682394,15.8800099823617,16.1043568920943,15.9102115744182,16.0310157359424,15.8757410999225,16.0609626381302,16.1350425825853,16.1592557937159,15.9102115744182,16.3081993595653,16.1460156634676,16.2454101352823,16.2712587515851,15.9356350350618,16.404514426906,16.116803199658,16.0922323538685,15.9465681337119,16.0851343075904,16.123510916137,16.1973186415992,16.1121613764422,16.1860428899029,16.116803199658,16.1121613764422,16.1897826405595,16.2622105258979,16.2583428866703,16.0609626381302,16.0965400498892,15.9067486497441,16.0346990922112,15.8758390208558,16.2359524704971,16.1808305684436,16.266077064309,16.2003356337032,16.192443810363,16.0089372624435,16.2199773479158,15.9034326953269,16.2787498843674,16.2490290673995,16.2620113021919,16.2530634823889,16.2394018295241,16.1889625445418,16.1003897510246,16.0797887517646,16.0390568176581,16.0726559480184,16.2199773479158,16.2530634823889,15.8891932247728,16.2003356337032,16.0965400498892,16.23136880043,16.1181122464966,16.0464440191373,15.9034326953269,16.0283952816338,16.2530634823889,16.1889625445418,16.2270656824225,16.3876746584236
"NPEPPS",13.5316712017055,13.5826358678878,13.8962247420325,13.5826358678878,13.6299611420309,13.5316712017055,13.6831085874367,13.6831085874367,13.4904151312034,13.5316712017055,13.755283396034,13.755283396034,13.4904151312034,13.5826358678878,13.6831085874367,13.8704608339989,13.8400295586833,13.5826358678878,13.5826358678878,13.6831085874367,13.5826358678878,13.6831085874367,13.5826358678878,13.6299611420309,13.6299611420309,13.6831085874367,13.6299611420309,13.6299611420309,13.4443978555152,13.6299611420309,13.8704608339989,13.5978332971632,13.6393510343281,13.6283815448824,13.5718166155438,13.6151170192562,13.552658682286,13.5718166155438,13.552658682286,13.6151170192562,13.6584155910728,13.5978332971632,13.6283815448824,13.552658682286,13.5978332971632,13.5718166155438,13.5978332971632,13.552658682286,13.5978332971632,13.6584155910728,13.648638088989,13.6839419556215,13.7366181572674,13.7366181572674,13.7125520110305,13.5718166155438,13.5172283412358,13.648638088989,13.552658682286,13.5718166155438,13.648638088989,13.6151170192562,13.648638088989,13.6584155910728,13.648638088989,13.6584155910728,14.7810813377803
